rera_office_number,company_name_en,company_name_ar,trade_licence,status,registration_date,expiry_date,address,phone_office,email_office,website,specialisation_tags,land_specialist_flag,source_url,retrieved_date,pdpl_compliance_note
38064,MKA REAL ESTATE L.L.C,,,,,,"Office 2, Building 3, Business Bay, 1, Dubai,",+971507515342,admin@mka.ae,https://www.propertyfinder.ae/en/broker/mka-real-estate-l-l-c-8988,total_properties:3,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38068,WINFORTH LUXURY REAL ESTATE BROKERAGE L.L.C,,,,,,"Office Suite 4 The Bureau, Building Opera Grand, Downtown Dubai, Burj Khalifa District, Dubai, PO Box 64358",+971528841570,,https://www.propertyfinder.ae/en/broker/winforth-luxury-real-estate-brokerage-l-l-c-7667,"commercial_listings:12,total_properties:30",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
38075,MODERN HOMES PROPERTIES L.L.C,,,,,,"Office Office 1401, Building Parklane tower, Business Bay, Alamal street, Dubai, PO Box .",+971544878781,info@modernhomes.ae,https://www.propertyfinder.ae/en/broker/modern-homes-properties-9051,total_properties:3,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38078,Nest Seekers International,,,,,,"Office OFF 07, Building Duja Tower, Trade Centre, Sheikh Zayed Road, Dubai, PO Box 72480",+971552443480,,https://www.propertyfinder.ae/en/broker/nest-seekers-international-10577,total_properties:48,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
38099,SUNSET VIEW PROPERTIES L.L.C,,,,,,"Office 3410, Building Citadel Tower, Business Bay, ,, Dubai,",+971505724982,esaber@sunsetproperties.ae,https://www.propertyfinder.ae/en/broker/sunset-view-properties-l-l-c-7616,total_properties:113,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38105,GUARDIANS L U X REAL ESTATE L.L.C,,,,,,"Office ., Building ., Business Bay, ., Dubai, PO Box .",+971552389351,,https://www.propertyfinder.ae/en/broker/guardians-l-u-x-real-estate-l-l-c-8154,"commercial_listings:1,total_properties:14",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
38111,MATELUXY REAL ESTATE BROKER L.L.C,,,,,,"Office 601, Building Building 13, Business Bay, Bay Square, Dubai,",+971562048067,,https://www.propertyfinder.ae/en/broker/mateluxy-real-estate-broker-l-l-c-8475,"commercial_listings:3,total_properties:172",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
38134,SIGNATURE SPACES REAL ESTATE L.L.C,,,,,,"Office 19th Floor, 1902-03, Building The Exchange Tower, Business Bay, Marasi Drive, Dubai, PO Box .",+971552510503,krisha@signaturespaces.ae,https://www.propertyfinder.ae/en/broker/signature-spaces-real-estate-l-l-c-7689,total_properties:33,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38141,Red Real Estate,,,,,,"Office Office 1311, Building Al Manara Tower,, Business Bay, Business bay, Dubai, PO Box 212658",+971502001696,hamed@redrealestate.ae,https://www.propertyfinder.ae/en/broker/red-real-estate-7902,"commercial_listings:7,total_properties:58",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38144,ROYAL FAMILY REAL ESTATE L.L.C,,,,,,"Office ,, Building ,, Business Bay, ,, Dubai, PO Box ,",+971523586677,,https://www.propertyfinder.ae/en/broker/royal-family-real-estate-l-l-c-12442,total_properties:6,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
38159,Hundred Homes Buying And Selling Of Real Estate L.l.c,,,,,,"Office 201-18, Building Bank Building , Same as Adidas Building, Bur Dubai, Khalid Bin Al Waleed Rd  , Bur Dubai Old City - Dubai, Dubai, PO Box 000",+97142674559,admin@100homez.ae,https://www.propertyfinder.ae/en/broker/hundred-homes-buying-and-selling-of-real-estate-l-l-c-7884,total_properties:16,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38173,Ayoub & Co.,,,,,,"Office 2001, Building Prism Tower, Business Bay, Business Bay, Dubai, PO Box 00000",+971585830407,,https://www.propertyfinder.ae/en/broker/ayoub-co-8192,"commercial_listings:19,total_properties:86",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
38187,CITY NEXT HOMES REAL ESTATE L.L.C,,,,,,"Office 101, Building BlVD, Downtown Dubai, Plaza, Dubai, PO Box 00",+971502502582,,https://www.propertyfinder.ae/en/broker/city-next-homes-real-estate-l-l-c-7699,total_properties:108,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
38193,LICORNE REAL ESTATE,,,,,,"Office Office 622, Building Fairmont Hotel, Trade Centre, Sheikh Zayed Rd - Trade Centre 1 - Dubai, Dubai,",+971501233073,fahd@licorne.ae,https://www.propertyfinder.ae/en/broker/licorne-real-estate-8140,"commercial_listings:6,total_properties:63",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38199,EDEN REALTY REAL ESTATE L.L.C,,,,,,"Office 908-C, Building Ibn Battuta Gate Office Building, PO Box 48904., Jebel Ali, Jebal Ali Village, Dubai, PO Box 0000",+971521263874,info@edenrealty.com,https://www.propertyfinder.ae/en/broker/eden-realty-real-estate-l-l-c-8421,total_properties:47,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38203,YBD REAL ESTATE BROKERS L.L.C,,,,,,"Office ,, Building ,, Business Bay, ,, Dubai,",+971561708001,,https://www.propertyfinder.ae/en/broker/ybd-real-estate-brokers-l-l-c-8187,total_properties:43,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
38238,APTIN PROPERTIES,,,,,,"Office 2, Building 3, Dubai Silicon Oasis, 1, Dubai,",+971556212277,,https://www.propertyfinder.ae/en/broker/aptin-properties-7706,total_properties:142,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
38245,AMSTEIN PROPERTIES L.L.C,,,,,,"Office 2, Building 3, Business Bay, 1, Dubai,",+971506532498,admin@amsteinproperties.com,https://www.propertyfinder.ae/en/broker/amstein-properties-l-l-c-8518,total_properties:1,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38259,D & S HOMES REAL ESTATE BROKERS L.L.C,,,,,,"Office 2, Building 3, Business Bay, 1, Dubai,",+971585397787,info@dshomes.ae,https://www.propertyfinder.ae/en/broker/d-s-homes-real-estate-brokers-l-l-c-10433,total_properties:24,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38268,Realty Utopia Real Estate,,,,,,"Office na, Building Business Bay, Business Bay, Business Bay, Dubai, PO Box na",+971551161455,info@realtyutopia.com,https://www.propertyfinder.ae/en/broker/realty-utopia-real-estate-8367,total_properties:9,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38294,M G L REAL ESTATE L.L.C,,,,,,"Office 2002, Building Opal tower, Business Bay, business bay, Dubai, PO Box N/A",+971563428854,m.gamal@mg-properties.com,https://www.propertyfinder.ae/en/broker/m-g-l-real-estate-l-l-c-9016,total_properties:34,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38318,Carrera Real Estate LLC,,,,,,"Office Office 102 - 0, Building Naser Ahmed Saeed MHD Al Awadhi building, Al Garhoud, na, Dubai,",+971508417839,,https://www.propertyfinder.ae/en/broker/carrera-real-estate-llc-8127,"commercial_listings:8,total_properties:153",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
38331,BLACK ROSE REAL ESTATE L.L.C,,,,,,"Office 2, Building 3, Business Bay, 1, Dubai,",+971557144955,,https://www.propertyfinder.ae/en/broker/black-rose-real-estate-l-l-c-8219,"commercial_listings:3,total_properties:8",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
38334,Vega Properties L.L.C,,,,,,"Office 2607, Building Silver Tower, Marasi Drive, Business Bay, Marasi Drive, Dubai,",+971521400017,ali.taha@vegaproperties.ae,https://www.propertyfinder.ae/en/broker/vega-properties-l-l-c-10515,"commercial_listings:5,total_properties:37",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38362,Enara Properties,,,,,,"Office Office 1804, Building Arenco Tower, Dubai Internet City, ., Dubai,",+971585958465,info@enaraproperties.ae,https://www.propertyfinder.ae/en/broker/enara-properties-8500,"commercial_listings:11,total_properties:133",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38367,DOMINION PRIME REAL ESTATE L.L.C,,,,,,"Office Office no 1604, Building Westburry Business Tower, Business Bay, Business Bay, Dubai, PO Box 000000",+971504092474,,https://www.propertyfinder.ae/en/broker/d-and-k-properties-l-l-c-8184,total_properties:16,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
38373,A S J AVENUE REAL ESTATE L.L.C,,,,,,"Office G01-463, Building Al Khabeesi Building, Deira, ,, Dubai, PO Box 0000",+971522795292,,https://www.propertyfinder.ae/en/broker/a-s-j-avenue-real-estate-l-l-c-8918,total_properties:3,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
38389,Gallery Real Estate Brokerage L.L.C,,,,,,"Office 2, Building 3, The Greens, 1, Dubai,",+971559646727,robert@galleryrealestate.ae,https://www.propertyfinder.ae/en/broker/gallery-real-estate-brokerage-l-l-c-8144,"commercial_listings:2,total_properties:18",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38395,PRIMADOM REAL ESTATE L.L.C,,,,,,"Office Office 103, Building Clover Bay tower, Business Bay, ., Dubai,",+971506307768,,https://www.propertyfinder.ae/en/broker/primadom-real-estate-l-l-c-8221,total_properties:17,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
38399,ALMA REY REAL ESTATE,,,,,,"Office 2901, Building Al Salam Tecom Tower, Barsha Heights (Tecom), Al Jaddi street, Dubai, PO Box .",+971521986788,,https://www.propertyfinder.ae/en/broker/alma-rey-real-estate-8032,total_properties:19,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
38410,MADELY REAL ESTATE BROKERAGE L.L.C,,,,,,"Office N/A, Building N/A, Business Bay, N/A, Dubai,",+971562524333,contact@madelyproperties.com,https://www.propertyfinder.ae/en/broker/madely-real-estate-brokerage-l-l-c-8293,total_properties:18,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38416,JOYA PROPERTIES L.L.C,,,,,,"Office Office 1401, Building Prime tower, Business Bay, ., Dubai, PO Box .",+971585546090,info@joyaproperties.com,https://www.propertyfinder.ae/en/broker/joya-properties-l-l-c-v2-13012,total_properties:108,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38423,Veer & Sant Real Estate L.L.C.,,,,,,"Office 1001 10th Floor, Building Al Ameri Tower, Barsha Heights (Tecom), NA, Dubai, PO Box 455324",+97142547443,james@veersant.com,https://www.propertyfinder.ae/en/broker/veer-sant-real-estate-l-l-c-8643,"commercial_listings:4,total_properties:63",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38432,360 SPACE PROPERTIES L.L.C,,,,,,"Office 1302, Building South Side, City Tower 2, Trade Centre, Sheikh Zayed Road, Dubai, PO Box 0000",+971552800427,rehan@360spacellc.com,https://www.propertyfinder.ae/en/broker/360-space-properties-l-l-c-8860,"commercial_listings:1,total_properties:6",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38434,WAWI REAL ESTATE L.L.C,,,,,,"Office Office 507, Building Building 2, Business Bay, Bay Square, 2 Al Asayel, Dubai,",+971505923367,,https://www.propertyfinder.ae/en/broker/wawi-real-estate-l-l-c-7779,"commercial_listings:5,total_properties:65",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
38441,Estleys Real Estate LLC,,,,,,"Office 062 20th Floor, Building Binary Tower, Business Bay, -, Dubai,",+971544565353,mufaddal@estleys.ae,https://www.propertyfinder.ae/en/broker/estleys-real-estate-llc-8137,total_properties:5,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38442,Royal Choice Real Estate LLC,,,,,,"Office 403, Building Sobha Ivory 2, Business Bay, Al Asayel St, Dubai, PO Box -",+971551312899,haroon@royalchoicere.com,https://www.propertyfinder.ae/en/broker/royal-choice-real-estate-llc-8450,total_properties:13,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38470,DIA PROPERTIES L.L.C,,,,,,"Office 2, Building Al Salam Tower (Tecom), 24 floor, office 01, Barsha Heights (Tecom), 3, Dubai, PO Box 1",+971589388860,aisha.s@diadevelopments.ae,https://www.propertyfinder.ae/en/broker/dia-properties-l-l-c-10827,total_properties:9,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38471,LOCKE LIFESTYLE PROPERTIES L.L.C,,,,,,"Office Office 802, Building Bay Gate Tower, Business Bay, Business Bay, Dubai,",+971588093600,info@lockelifestyle.com,https://www.propertyfinder.ae/en/broker/locke-lifestyle-properties-l-l-c-8309,total_properties:14,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38472,The Eon Luxury Real Estate,,,,,,"Office Office # 62, Building 2nd floor Xavier business center, Bur Dubai, Mashreq, Dubai, PO Box .",+971566143486,,https://www.propertyfinder.ae/en/broker/the-eon-luxury-real-estate-8355,"commercial_listings:11,total_properties:16",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
38476,Realux Properties L.L.C,,,,,,"Office Iris Bay Tower, Building 1703-06, Business Bay, ......, Dubai,",+971543370500,ceo@realuxproperties.com,https://www.propertyfinder.ae/en/broker/realux-properties-l-l-c-10603,total_properties:2,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38512,LUXCASTLE PROPERTIES L.L.C,,,,,,"Office ,, Building ,, Business Bay, ,, Dubai, PO Box ,",+971529459998,hamid@luxcastleproperties.com,https://www.propertyfinder.ae/en/broker/luxcastle-properties-l-l-c-12619,total_properties:8,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38523,IDEAL ESTATES PROPERTY L.L.C,,,,,,"Office B-46, Building Al Maskan, Al Karama, -, Dubai, PO Box -",+971506815028,yassir@idealestatesproperty.com,https://www.propertyfinder.ae/en/broker/ideal-estates-property-l-l-c-v2-13107,total_properties:3,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38553,MY BRO REAL ESTATE,,,,,,"Office 1106, Building Clover Bay, Business Bay, ,, Dubai,",+971582615858,ahsan@mybrorealestate.com,https://www.propertyfinder.ae/en/broker/my-bro-real-estate-8401,"commercial_listings:21,total_properties:59",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38554,INTERBAY REAL ESTATE L.L.C,,,,,,"Office 1306, Building The One Tower, Barsha Heights (Tecom), Sheikh Zayed Road, Dubai,",+971523058190,ibraheem@interbaydubai.com,https://www.propertyfinder.ae/en/broker/interbay-real-estate-l-l-c-7852,total_properties:13,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38557,CDP PALM REAL ESTATE LLC,,,,,,"Office .Office No. 2101, Building .Damac Executive Heights, Barsha Heights (Tecom), ., Dubai, PO Box .",+971551117417,info@cdprealestate.me,https://www.propertyfinder.ae/en/broker/cdp-palm-real-estate-llc-8781,total_properties:21,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38574,B I A REAL ESTATE L.L.C,,,,,,"Office ,, Building ,, Business Bay, ,, Dubai, PO Box ,",+971559446607,,https://www.propertyfinder.ae/en/broker/b-i-a-real-estate-l-l-c-9191,total_properties:5,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
38592,SOLACE HOMES REAL ESTATE,,,,,,"Office 2, Building 3, Arjan, 1, Dubai,",+971524522100,,https://www.propertyfinder.ae/en/broker/solace-homes-real-estate-8444,total_properties:11,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
38607,Nine Star Properties L.L.C,,,,,,"Office 610, Building Pinnacle Tower, Al Barsha, Sheikh Zayed Road, Dubai, PO Box 0000",+971503060528,yash@ninestar.ae,https://www.propertyfinder.ae/en/broker/nine-star-properties-l-l-c-7771,"commercial_listings:6,total_properties:294",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38609,VICTORIA LUX REAL ESTATE L.L.C,,,,,,"Office Office 103, Building Muhammad Bani Fares Building, Deira, ., Dubai, PO Box .",+971588797832,,https://www.propertyfinder.ae/en/broker/victoria-lux-real-estate-l-l-c-12834,total_properties:4,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
38615,RECORP HOMES REAL ESTATE L.L.C,,,,,,"Office Villa P12, Building District 16, Jumeirah Village Circle, ,, Dubai,",+971585995415,info@recorp.in,https://www.propertyfinder.ae/en/broker/recorp-homes-real-estate-l-l-c-8269,total_properties:4,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38628,COMMON LIVING REAL ESTATE BROKERAGE L.L.C,,,,,,"Office Unit 107, Building The Offices, Arjan, Dubai, PO Box , 449465",+971562522517,info@commonuae.com,https://www.propertyfinder.ae/en/broker/common-living-real-estate-brokerage-l-l-c-v2-13425,"commercial_listings:26,total_properties:61",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38640,VLAKAR REAL ESTATE L.L.C,,,,,,"Office ,, Building ,, Business Bay, ,, Dubai,",+971552344024,admin@vlakar.ae,https://www.propertyfinder.ae/en/broker/vlakar-real-estate-l-l-c-8559,"commercial_listings:5,total_properties:98",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38654,GALACTIC PROPERTIES L.L.C,,,,,,"Office ,, Building ,, Business Bay, ,, Dubai,",+971566773773,kamilla@galactic-properties.com,https://www.propertyfinder.ae/en/broker/galactic-properties-l-l-c-v2-12848,total_properties:4,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38710,SKYHIGH FOR REAL ESTATE BUYING & SELLING BROKERAGE L.L.C,,,,,,"Office 2, Building 3, Business Bay, 1, Dubai, PO Box 4",+971564499099,office@skyhigh-dubai.com,https://www.propertyfinder.ae/en/broker/skyhigh-for-real-estate-buying-selling-brokerage-l-l-c-8050,total_properties:2,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38754,STRATFORD PROPERTIES L.L.C,,,,,,"Office 403, Building Al Ameri Building, Barsha Heights (Tecom), Sheik Zayed Road, Dubai, PO Box 000",+971585546654,admin@stratfordproperties.ae,https://www.propertyfinder.ae/en/broker/stratford-properties-l-l-c-12137,"commercial_listings:2,total_properties:45",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38762,Wide Ocean Properties,,,,,,"Office 510, Building Fifty One Tower, Business Bay, Marasi Dr, Dubai,",+971527665193,ekaterina@wideplains.ae,https://www.propertyfinder.ae/en/broker/wide-ocean-properties-7972,total_properties:20,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38780,FORESIGHT HOMES REAL ESTATE L.L.C,,,,,,"Office n/a, Building n/a, Business Bay, n/a, Dubai, PO Box n/a",+971555594409,,https://www.propertyfinder.ae/en/broker/foresight-homes-real-estate-l-l-c-8629,"commercial_listings:3,total_properties:7",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
38797,A S K Real Estate,,,,,,"Office 1906, Building HDS tower, Jumeirah Lake Towers, Cluster F, Dubai,",+971585815377,mgmt@ask-realestate.com,https://www.propertyfinder.ae/en/broker/a-s-k-real-estate-7938,total_properties:96,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38804,Live Well Real Estate L.l.c,,,,,,"Office ..., Building ..., Business Bay, ...., Dubai, PO Box ...",+971502274905,,https://www.propertyfinder.ae/en/broker/live-well-real-estate-l-l-c-8985,total_properties:13,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
38815,REKAZ AL DAR PROPERTIES L.L.C,,,,,,"Office 204, Building Sama, Business Bay, Bay St, Dubai, PO Box -",+971504024888,m.ahmed@rekaz.ae,https://www.propertyfinder.ae/en/broker/rekaz-al-dar-properties-l-l-c-8659,total_properties:845,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38816,VSERVE REAL ESTATE,,,,,,"Office Office 2802, Building Single Business Tower, Business Bay, Al Amal Street, Dubai, PO Box 00000",+971501703672,driton@vserverealestate.com,https://www.propertyfinder.ae/en/broker/vserve-real-estate-8872,"commercial_listings:2,total_properties:56",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38836,Cruz & Co Real Estate,,,,,,"Office 1103, Building Oceana Residences - Southern, Palm Jumeirah, ., Dubai,",+971529133264,carlos@cruzandco.com,https://www.propertyfinder.ae/en/broker/cruz-co-real-estate-7971,total_properties:9,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38842,M C Homes Real Estate,,,,,,"Office Office 1-194, Building BIN DASMAL BUILDING, Al Quoz, Al Quoz Industrial First, Dubai,",+971566836155,info@mchestate.ae,https://www.propertyfinder.ae/en/broker/m-c-homes-real-estate-9384,"commercial_listings:11,total_properties:57",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38844,LIV SQUARED PROPERTIES L.L.C,,,,,,"Office Office 304, Building Building 11, Business Bay, Bay Square, Dubai,",+971545552111,karim.alaa@livsquared.com,https://www.propertyfinder.ae/en/broker/liv-squared-properties-l-l-c-9206,total_properties:129,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38856,FIRST SELECT FOR REAL ESTATE BUYING & SELLING BROKERAGE L.L.C,,,,,,"Office 2001, Building Al Thuraya Building, Dubai Media City, Al Thuraya Building, Dubai, PO Box -",+971524632799,sales@fsdubai.com,https://www.propertyfinder.ae/en/broker/first-select-for-real-estate-buying-selling-brokerage-l-l-c-8070,total_properties:10,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38858,I S T Real Estate L.L.C,,,,,,"Office Office no 950, Building Tamani arts office, Business Bay, ,, Dubai, PO Box N/A",+971555576700,maiar@istrealestate.com,https://www.propertyfinder.ae/en/broker/i-s-t-real-estate-l-l-c-7979,"commercial_listings:2,total_properties:41",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38860,KAMANI LIVING REAL ESTATE L.L.C,,,,,,"Office Office 104, Building Building 4, Business Bay, Dubai Hills business Park by Emaar, Dubai, PO Box .",+971564182603,info@kamaniliving.com,https://www.propertyfinder.ae/en/broker/kamani-living-real-estate-l-l-c-10286,total_properties:74,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38879,Harmony Spaces Real Estate,,,,,,"Office 705, Building Sheikha Nora Tower, Al Barsha, ., Dubai,",+971589286480,,https://www.propertyfinder.ae/en/broker/harmony-spaces-real-estate-8083,"commercial_listings:25,total_properties:180",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
38893,PARKFIELDS REAL ESTATE L.L.C,,,,,,"Office D7 Third Floor, Building Control Tower, Motor City, -, Dubai, PO Box 336619",+971554862316,kamran@parkfieldsre.com,https://www.propertyfinder.ae/en/broker/parkfields-real-estate-l-l-c-10353,total_properties:2,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38903,A G H Properties,,,,,,"Office ,, Building ,, Business Bay, ,, Dubai, PO Box ,",+971565555456,hamzeh@aghproperties.com,https://www.propertyfinder.ae/en/broker/a-g-h-properties-8005,"commercial_listings:1,total_properties:3",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38919,FINE & COUNTRY DUBAI,,,,,,"Office 2, Building 3, Business Bay, 1, Dubai, PO Box 4",+971505597059,asem.bizrah@fineandcountry.com,https://www.propertyfinder.ae/en/broker/fine-country-dubai-8855,total_properties:12,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38930,ROYAL TIARA REAL ESTATE BROKERS L.L.C,,,,,,"Office 201, Building Bay Square Building 1, Office 201, Business Bay, Bay Square, Dubai, PO Box 0000",+971563105733,info@royaltiararealestate.com,https://www.propertyfinder.ae/en/broker/royal-tiara-real-estate-brokers-l-l-c-8712,"commercial_listings:6,total_properties:140",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38931,Infinity Empire Properties L.L.C,,,,,,"Office Office 1215, Building Burlington Tower, Business Bay, Marasi Drive, Dubai, PO Box ..",+971585769665,office@infinityestate.co,https://www.propertyfinder.ae/en/broker/infinity-empire-properties-l-l-c-10129,total_properties:8,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38964,LAVAL PROPERTIES L.L.C,,,,,,"Office 2201, Building Metropolis Tower, Business Bay, Business Bay, Dubai,",+971553130535,ceo@laval.ae,https://www.propertyfinder.ae/en/broker/laval-properties-l-l-c-9024,total_properties:3,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38973,7v Properties,,,,,,"Office na, Building na, Business Bay, na, Dubai, PO Box na",+971523728952,shabnam@7vproperties.ae,https://www.propertyfinder.ae/en/broker/7v-properties-7872,total_properties:37,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
38994,DESTINOLOGY HOMES REAL ESTATE L.L.C,,,,,,"Office 2, Building 3, Barsha Heights (Tecom), 1, Dubai,",+971509400987,info@destinologyhomes.com,https://www.propertyfinder.ae/en/broker/destinology-homes-real-estate-l-l-c-8402,"commercial_listings:1,total_properties:426",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39016,Rise and Shine Realty L.L.C,,,,,,"Office 1509, Building Sobha Sapphire Building, Business Bay, Sobha Sapphire, Dubai, PO Box 0000000",+971564489956,,https://www.propertyfinder.ae/en/broker/rise-and-shine-realty-l-l-c-9374,total_properties:5,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
39026,Santy Real Estate,,,,,,"Office 2202, Building Court Tower, Business Bay, Marasi Dr, Dubai,",+971564994984,,https://www.propertyfinder.ae/en/broker/santy-real-estate-7915,"commercial_listings:1,total_properties:28",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
39032,ASG COMMERCIAL PROPERTIES L.L.C,,,,,,"Office Office no 1006, Building Dubai National Insurance Building, Deira, -, Dubai, PO Box -",+971502923323,admin@asggroup.ae,https://www.propertyfinder.ae/en/broker/asg-commercial-properties-l-l-c-v2-13356,"commercial,commercial_listings:64,total_properties:159",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39046,Imperial Way Real Estate,,,,,,"Office ..., Building ..., Business Bay, ..., Dubai, PO Box ...",+971502552958,admin.re@imperialwaygroup.com,https://www.propertyfinder.ae/en/broker/imperial-way-real-estate-12876,total_properties:12,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39062,Fantom Real Estate,,,,,,"Office 2, Building 3, Business Bay, 1, Dubai, PO Box 4",+971543519333,,https://www.propertyfinder.ae/en/broker/fantom-real-estate-7908,total_properties:40,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
